APP name,Cores,Warps,Threads,instrs,cycles,ipc,core_usage_rate,thread occupancy,alu_ratio,fpu_ratio,lsu_ratio,sfu_ratio,issue_stalls,stall_alu_ratio,stall_fpu_ratio,stall_lsu_ratio,stall_sfu_ratio,alu_instrs,fpu_instrs,sfu_instrs,lsu_instrs,loads,stores,split_instrs,avg_cycles,L2,Mapping,FLOP/BYTE
stencil,8,8,8,941387,470434,2.00,59%,66%,62%,17%,12%,8%,2137020,4%,3%,92%,0%,585873,161448,77915,116447,171091,38492,26030,275580,0,TM,0.0147
stencil,8,8,16,867550,570253,1.52,30%,40%,70%,19%,7%,4%,1363874,3%,2%,93%,0%,607653,161448,37930,60815,171593,39074,12796,172506,0,TM,0.0147
stencil,8,8,32,872029,585333,1.49,21%,29%,75%,19%,4%,2%,972035,3%,1%,94%,0%,653927,161448,20335,36615,173650,41123,6990,120951,0,TM,0.0145
stencil,8,16,2,1099489,377494,2.91,96%,98%,52%,15%,20%,14%,2699179,3%,3%,93%,0%,573568,161448,149840,214929,172379,37692,49908,364026,0,TM,0.0146
stencil,8,16,4,1115235,470246,2.37,59%,77%,53%,14%,19%,14%,2168408,3%,2%,94%,0%,586091,161448,150767,217225,171112,38540,50445,276321,0,TM,0.0147
stencil,8,16,8,960711,550731,1.74,31%,53%,63%,17%,12%,8%,1338401,3%,2%,94%,0%,607759,161448,77138,114662,171603,39099,26092,172856,0,TM,0.0147
stencil,8,16,16,919132,558857,1.64,21%,42%,71%,18%,7%,4%,894917,3%,1%,94%,0%,653631,161448,40420,63929,173560,41099,13958,116099,0,TM,0.0145
stencil,8,16,32,969116,608422,1.59,26%,39%,77%,17%,4%,2%,1161506,1%,0%,97%,0%,748578,161448,21529,37857,178481,45794,7645,156014,0,TM,0.0141
stencil,8,32,2,1115854,520058,2.15,59%,89%,53%,14%,19%,14%,3366456,0%,1%,97%,0%,586381,161448,151137,217184,173505,38597,50769,307828,0,TM,0.0145
stencil,8,32,4,1139790,614635,1.85,31%,68%,53%,14%,19%,13%,1848339,1%,1%,97%,0%,608249,161448,152354,218035,171638,39149,51636,191209,0,TM,0.0147
stencil,8,32,8,1011231,587016,1.72,22%,57%,65%,16%,12%,8%,1079572,1%,1%,97%,0%,654305,161448,78975,116799,173691,41170,27370,127827,0,TM,0.0145
stencil,8,32,16,1019249,550058,1.85,27%,54%,73%,16%,7%,4%,1109568,1%,0%,98%,0%,748911,161448,42617,66569,178562,45889,15273,151216,0,TM,0.0141
stencil,8,32,32,1157133,635810,1.82,34%,53%,81%,14%,3%,2%,1437711,0%,0%,99%,0%,932889,161448,23239,39853,186637,53970,8925,216592,0,TM,0.0135
stencil,16,2,2,1094729,388632,2.82,91%,93%,52%,15%,20%,14%,3985078,24%,14%,61%,0%,566052,161448,148156,219665,170787,44804,49100,351997,0,TM,0.0148
stencil,16,2,4,1101553,294070,3.75,95%,89%,52%,15%,20%,13%,3509864,13%,8%,77%,0%,570632,161448,148768,221297,169262,45316,49324,279545,0,TM,0.0149
stencil,16,2,8,931956,307647,3.03,84%,80%,62%,17%,13%,8%,3753769,6%,3%,89%,0%,579861,161448,73046,118193,170585,46340,24172,259893,0,TM,0.0148
stencil,16,2,16,868853,345824,2.51,69%,44%,68%,19%,9%,5%,4023066,4%,2%,92%,0%,592684,161448,41058,74255,171846,47379,13596,237443,0,TM,0.0147
stencil,16,2,32,845746,495614,1.71,37%,26%,73%,19%,6%,3%,2965288,3%,1%,95%,0%,615509,161448,21838,47543,172536,48157,7236,184865,0,TM,0.0146
stencil,16,4,2,1101886,344474,3.20,86%,93%,52%,15%,20%,14%,5342157,13%,9%,76%,0%,570886,161448,148975,221169,171523,45348,49388,296290,0,TM,0.0147
stencil,16,4,4,1114293,300598,3.71,97%,89%,52%,14%,20%,13%,5600506,7%,4%,87%,0%,579256,161448,149908,224273,170510,46372,49804,290334,0,TM,0.0148
stencil,16,4,8,958123,323782,2.96,69%,58%,62%,17%,13%,8%,4465805,5%,3%,91%,0%,592863,161448,78552,125852,171827,47397,26078,224968,0,TM,0.0147
stencil,16,4,16,884886,456370,1.94,36%,37%,69%,18%,8%,4%,3472711,3%,2%,94%,0%,615284,161448,38412,70334,172557,48175,12846,164893,0,TM,0.0146
stencil,16,4,32,883050,615215,1.44,23%,22%,75%,18%,5%,2%,2561203,3%,1%,95%,0%,659775,161448,19014,43407,173969,49754,6484,143977,0,TM,0.0145
stencil,16,8,2,1114831,320738,3.48,94%,93%,52%,14%,20%,13%,3892777,8%,6%,84%,0%,579604,161448,150194,224177,172995,46436,49964,301320,0,TM,0.0146
stencil,16,8,4,1132729,321378,3.52,69%,72%,52%,14%,20%,13%,3187448,5%,3%,90%,0%,593287,161448,151649,226937,171836,47445,50518,220606,0,TM,0.0147
stencil,16,8,8,981416,498897,1.97,35%,47%,63%,16%,13%,8%,2541119,3%,2%,93%,0%,614801,161448,79326,126433,172390,48147,26686,174264,0,TM,0.0146
stencil,16,8,16,930522,598457,1.55,23%,32%,71%,17%,8%,4%,1968586,3%,1%,95%,0%,659597,161448,39151,70918,173996,49790,13452,136348,0,TM,0.0145
stencil,16,8,32,980943,630297,1.56,21%,25%,77%,16%,5%,2%,2104626,1%,0%,97%,0%,751948,161448,21576,46563,177994,53839,7646,132983,0,TM,0.0142
stencil,16,16,2,1134199,360478,3.15,69%,86%,52%,14%,20%,13%,3570829,2%,3%,94%,0%,594099,161448,152214,227030,174349,47536,50859,247936,0,TM,0.0145
stencil,16,16,4,1156582,492774,2.35,35%,63%,53%,14%,20%,13%,2355126,3%,2%,94%,0%,614641,161448,152860,228225,172402,48194,51741,172823,0,TM,0.0146
stencil,16,16,8,1025771,577771,1.78,24%,46%,64%,16%,12%,8%,1836603,2%,1%,95%,0%,659818,161448,79325,125772,173990,49814,27388,139154,0,TM,0.0145
stencil,16,16,16,1030351,608209,1.69,24%,38%,73%,16%,7%,4%,1982925,1%,0%,97%,0%,751860,161448,42521,75114,178053,53879,15254,147073,0,TM,0.0142
stencil,16,16,32,1172586,684198,1.71,29%,36%,80%,14%,4%,2%,3264537,0%,0%,98%,0%,939118,161448,23658,48954,187007,62645,8941,197850,0,TM,0.0135
stencil,16,32,2,1157863,544914,2.12,35%,81%,53%,14%,20%,13%,3501894,0%,1%,97%,0%,615273,161448,153477,228257,174849,48270,52321,192184,0,TM,0.0144
stencil,16,32,4,1208882,649698,1.86,22%,64%,55%,13%,19%,13%,2115346,1%,1%,97%,0%,660502,161448,156460,231064,173938,49822,54212,145586,0,TM,0.0145
stencil,16,32,8,1127213,638496,1.77,23%,54%,67%,14%,12%,7%,2015122,0%,0%,98%,0%,753203,161448,83289,129865,178064,53903,29946,146889,0,TM,0.0142
stencil,16,32,16,1227145,641770,1.91,33%,51%,77%,13%,6%,4%,3084254,0%,0%,99%,0%,939843,161448,46681,79769,187124,62759,17849,211674,0,TM,0.0135
stencil,16,32,32,1549793,804962,1.93,44%,49%,84%,10%,3%,2%,5456678,0%,0%,99%,0%,1308518,161448,27390,53029,203377,79022,11501,356619,0,TM,0.0124
stencil,2,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
stencil,2,2,4,3325731,2999258,1.11,94%,99%,72%,9%,14%,5%,6872023,88%,9%,2%,0%,2396251,304668,163849,461037,344381,69674,50658,2830564,1,CM,0.0138
stencil,2,2,8,3158136,1589392,1.99,96%,99%,78%,10%,9%,3%,3509960,86%,9%,4%,0%,2474641,304668,92456,286445,384005,93642,26850,1520913,1,CM,0.0124
stencil,2,2,16,3191742,1009394,3.16,96%,98%,82%,10%,6%,2%,2121414,71%,7%,21%,0%,2631269,304668,56730,199149,463253,141578,14946,967971,1,CM,0.0103
stencil,2,2,32,3443625,1041370,3.31,97%,97%,86%,9%,5%,1%,2389167,30%,2%,66%,0%,2944631,304668,38899,155501,621749,237450,8994,1009076,1,CM,0.0077
stencil,2,4,2,3326042,3186826,1.04,95%,100%,72%,9%,14%,5%,12109748,91%,6%,2%,0%,2396449,304668,163958,461041,360037,69678,50670,3030342,1,CM,0.0132
stencil,2,4,4,3535872,1693722,2.09,96%,99%,70%,9%,16%,5%,6055650,89%,6%,3%,0%,2474793,304668,184884,571601,384005,93646,53694,1627642,1,CM,0.0124
stencil,2,4,8,3446638,1007378,3.42,96%,99%,76%,9%,12%,3%,3233287,84%,6%,9%,0%,2631525,304668,113510,397009,463253,141582,29886,968775,1,CM,0.0103
stencil,2,4,16,3636537,973738,3.73,97%,99%,81%,8%,9%,2%,3418801,37%,3%,59%,0%,2944551,304668,77679,309713,621749,237454,17982,948154,1,CM,0.0077
stencil,2,4,32,4201900,1908298,2.20,98%,98%,85%,7%,6%,1%,7350028,8%,0%,90%,0%,3571305,304668,59936,266065,938741,429198,12030,1867252,1,CM,0.0051
stencil,2,8,2,3537142,1911862,1.85,95%,100%,70%,9%,16%,5%,3254372,95%,2%,1%,0%,2475625,304668,185314,571609,415317,93654,53718,1820434,1,CM,0.0115
stencil,2,8,4,3956352,1090926,3.63,96%,99%,67%,8%,20%,6%,1753287,89%,2%,7%,0%,2632009,304668,227020,792729,463253,141590,59766,1047180,1,CM,0.0103
stencil,2,8,8,4023618,897966,4.48,98%,99%,73%,8%,15%,4%,2345694,44%,3%,52%,0%,2945277,304668,155610,618137,621749,237462,35958,877949,1,CM,0.0077
stencil,2,8,16,4526337,1716046,2.64,98%,99%,79%,7%,12%,3%,5620069,10%,0%,89%,0%,3571255,304668,119647,530841,938741,429206,24054,1687452,1,CM,0.0051
stencil,2,8,32,5194302,3698694,1.40,99%,98%,85%,6%,8%,2%,13141935,2%,0%,97%,0%,4395861,304668,95934,397913,1394165,812694,18102,3661662,1,CM,0.0034
stencil,2,16,2,3958487,2071454,1.91,96%,100%,67%,8%,20%,6%,398056,76%,3%,20%,0%,2633407,304668,227741,792745,525877,141606,59814,1990660,1,CM,0.0091
stencil,2,16,4,4795563,1279314,3.75,97%,100%,61%,6%,26%,6%,532055,29%,1%,68%,0%,2945275,304668,310709,1234985,621749,237478,71910,1243206,1,CM,0.0077
stencil,2,16,8,5179831,1624950,3.19,98%,99%,69%,6%,20%,5%,4762199,8%,0%,90%,0%,3574283,304668,240561,1060393,938741,429222,48102,1590598,1,CM,0.0051
stencil,2,16,16,5686521,3221302,1.77,100%,99%,77%,5%,14%,3%,10959617,2%,0%,97%,0%,4395847,304668,191543,794537,1394165,812710,36198,3212342,1,CM,0.0034
stencil,2,16,32,7178473,7956302,0.90,100%,99%,84%,4%,9%,2%,32305231,0%,0%,99%,0%,6044551,304668,167719,661609,2305013,1579686,30246,7919512,1,CM,0.0021
stencil,2,32,2,4797172,2470834,1.94,97%,100%,61%,6%,26%,6%,568484,4%,0%,94%,0%,2946301,304668,311260,1235017,746997,237510,72006,2398104,1,CM,0.0064
stencil,2,32,4,6475356,1924866,3.36,98%,100%,55%,5%,33%,7%,5750050,2%,0%,96%,0%,3572721,304668,478544,2119497,938741,429254,96198,1891556,1,CM,0.0051
stencil,2,32,8,6671580,3021962,2.21,99%,99%,66%,5%,24%,6%,11217280,1%,0%,98%,0%,4396281,304668,382920,1587785,1394165,812742,72390,3001698,1,CM,0.0034
stencil,2,32,16,8006499,7151922,1.12,100%,99%,75%,4%,17%,4%,31253079,0%,0%,99%,0%,6044771,304668,335205,1321929,2305013,1579718,60486,7129558,1,CM,0.0021
stencil,2,32,32,11148294,17433138,0.64,100%,99%,84%,3%,11%,3%,88623206,0%,0%,99%,0%,9342917,304668,311782,1189001,4126709,3113670,54534,17405162,1,CM,0.0012
stencil,4,2,2,3225308,2934208,1.10,94%,100%,73%,9%,13%,5%,13614913,88%,9%,2%,0%,2359013,304668,153522,408253,332589,59948,49188,2766989,1,CM,0.0143
stencil,4,2,4,3330987,1517158,2.20,95%,99%,72%,9%,14%,5%,6837062,88%,8%,2%,0%,2398679,304668,164031,463757,344653,72012,50724,1435033,1,CM,0.0138
stencil,4,2,8,3164344,831758,3.80,95%,98%,78%,10%,9%,3%,3586000,85%,8%,6%,0%,2478021,304668,92638,289165,384469,96140,26916,792660,1,CM,0.0124
stencil,4,2,16,3199887,635632,5.03,95%,97%,82%,10%,6%,2%,2645787,54%,5%,39%,0%,2636575,304668,56923,201869,464101,144396,15012,606318,1,CM,0.0103
stencil,4,2,32,3455692,1015322,3.40,96%,95%,85%,9%,5%,1%,4907318,13%,1%,85%,0%,2953821,304668,39130,158221,623365,240908,9060,976136,1,CM,0.0076
stencil,4,4,2,3331771,1774230,1.88,95%,100%,72%,9%,14%,5%,7326885,94%,3%,1%,0%,2399183,304668,164303,463765,360341,72020,50748,1682557,1,CM,0.0132
stencil,4,4,4,3543135,965178,3.67,95%,99%,70%,9%,16%,5%,3703034,93%,3%,2%,0%,2478511,304668,185331,574773,384469,96148,53820,918905,1,CM,0.0124
stencil,4,4,8,3455220,614978,5.62,96%,98%,76%,9%,12%,3%,2908828,68%,4%,27%,0%,2636749,304668,113770,400181,464101,144404,30012,587941,1,CM,0.0103
stencil,4,4,16,3649029,963646,3.79,96%,97%,81%,8%,9%,2%,7100636,16%,1%,82%,0%,2953635,304668,77989,312885,623365,240916,18108,925110,1,CM,0.0076
stencil,4,4,32,4222794,2008870,2.10,98%,96%,85%,7%,6%,1%,15683955,3%,0%,95%,0%,3588497,304668,60540,269237,941893,433940,12156,1962701,1,CM,0.0051
stencil,4,8,2,3543170,1809822,1.96,95%,100%,70%,9%,16%,5%,474078,96%,0%,3%,0%,2478505,304668,185356,574789,415845,96164,53868,1726582,1,CM,0.0114
stencil,4,8,4,3965178,1035595,3.83,96%,99%,66%,8%,20%,6%,348654,61%,0%,38%,0%,2636673,304668,227180,796805,464101,144420,60012,995274,1,CM,0.0103
stencil,4,8,8,4036228,893827,4.52,97%,99%,73%,8%,15%,4%,5447345,11%,1%,87%,0%,2953709,304668,155786,622213,623365,240932,36204,865399,1,CM,0.0076
stencil,4,8,16,4547376,1798146,2.53,98%,98%,79%,7%,12%,3%,12086379,4%,0%,95%,0%,3587797,304668,120142,534917,941893,433956,24300,1757523,1,CM,0.0051
stencil,4,8,32,5231203,4277718,1.22,99%,97%,85%,6%,8%,2%,31944965,0%,0%,98%,0%,4427959,304668,96735,401989,1400389,820004,18348,4221734,1,CM,0.0034
stencil,4,16,2,3965314,2021855,1.96,96%,100%,66%,8%,20%,6%,62849,5%,0%,94%,0%,2636713,304668,227244,796837,526853,144452,60108,1940273,1,CM,0.0090
stencil,4,16,4,4810209,1258142,3.82,97%,99%,61%,6%,26%,6%,1077353,1%,0%,97%,0%,2953627,304668,311193,1240869,623365,240964,72396,1217990,1,CM,0.0076
stencil,4,16,8,5201703,1586866,3.28,98%,99%,69%,6%,20%,5%,9999939,3%,0%,96%,0%,3589935,304668,240971,1066277,941893,433988,48588,1558424,1,CM,0.0051
stencil,4,16,16,5725278,3745127,1.53,99%,98%,77%,5%,14%,3%,24253359,1%,0%,98%,0%,4427721,304668,192616,800421,1400389,820036,36684,3699095,1,CM,0.0034
stencil,4,16,32,7248242,9278062,0.78,99%,97%,84%,4%,9%,2%,76218350,0%,0%,99%,0%,6107033,304668,169200,667493,2317381,1592132,30732,9227746,1,CM,0.0021
stencil,4,32,2,4810877,2453755,1.96,96%,100%,61%,6%,26%,6%,413882,0%,0%,99%,0%,2953979,304668,311445,1240933,748869,241028,72588,2367126,1,CM,0.0064
stencil,4,32,4,6502116,1716379,3.79,98%,99%,55%,5%,33%,7%,8888144,0%,0%,99%,0%,3588765,304668,479834,2128997,941893,434052,97164,1686486,1,CM,0.0051
stencil,4,32,8,6716005,3374059,1.99,99%,99%,66%,5%,24%,6%,26827425,0%,0%,99%,0%,4429059,304668,385143,1597283,1400389,820098,73356,3343544,1,CM,0.0034
stencil,4,32,16,8079633,8552875,0.94,99%,99%,76%,4%,16%,4%,76781658,0%,0%,99%,0%,6106603,304668,337081,1331429,2317381,1592196,61452,8508417,1,CM,0.0021
stencil,4,32,32,11279194,19557667,0.58,100%,99%,84%,3%,11%,3%,198013413,0%,0%,99%,0%,9463089,304668,313084,1198501,4151365,3136388,55500,19498890,1,CM,0.0011
stencil,8,2,2,3234241,1591244,2.03,88%,100%,73%,9%,13%,5%,13678081,87%,9%,2%,0%,2362851,304668,153773,413245,332973,64464,49272,1402882,1,CM,0.0143
stencil,8,2,4,3341427,826554,4.04,89%,98%,72%,9%,14%,5%,6917869,87%,9%,3%,0%,2403487,304668,164371,469197,345197,76688,50856,735248,1,CM,0.0138
stencil,8,2,8,3176763,467858,6.79,89%,97%,78%,10%,9%,3%,3676699,83%,8%,8%,0%,2484783,304668,93003,294605,385397,101136,27048,416699,1,CM,0.0124
stencil,8,2,16,3216060,460662,6.98,92%,94%,82%,9%,6%,2%,3917238,34%,3%,62%,0%,2647109,304668,57270,207309,465797,150032,15144,421933,1,CM,0.0102
stencil,8,2,32,3479877,929414,3.74,96%,90%,85%,9%,5%,1%,9490274,6%,0%,92%,0%,2972237,304668,39602,163670,626606,247824,9192,893940,1,CM,0.0076
stencil,8,4,2,3342407,987474,3.38,87%,99%,72%,9%,14%,5%,7056192,94%,3%,2%,0%,2404103,304668,164719,469213,360949,76704,50904,863758,1,CM,0.0132
stencil,8,4,4,3556572,544750,6.53,89%,98%,70%,9%,16%,5%,3655566,90%,3%,6%,0%,2485221,304668,185862,581117,385397,101152,54072,482906,1,CM,0.0124
stencil,8,4,8,3472027,439058,7.91,93%,97%,76%,9%,12%,3%,5484021,38%,2%,59%,0%,2646959,304668,114175,406521,465797,150044,30264,409859,1,CM,0.0102
stencil,8,4,16,3674041,985322,3.73,96%,95%,81%,8%,9%,2%,16703217,6%,0%,92%,0%,2971821,304668,78610,319238,626606,247840,18360,943812,1,CM,0.0076
stencil,8,4,32,4264278,2287154,1.86,97%,92%,85%,7%,6%,1%,36700364,1%,0%,98%,0%,3622681,304668,61649,275580,948197,443423,12408,2210148,1,CM,0.0050
stencil,8,8,2,3556522,1005822,3.54,88%,100%,70%,9%,16%,5%,647839,81%,1%,17%,0%,2485129,304668,185872,581149,416901,101184,54168,884041,1,CM,0.0114
stencil,8,8,4,3984720,585554,6.81,90%,99%,66%,8%,20%,6%,1691725,19%,0%,79%,0%,2647261,304668,228130,804957,465797,150080,60504,525817,1,CM,0.0102
stencil,8,8,8,4064358,849682,4.78,96%,97%,73%,7%,16%,4%,12931111,6%,0%,93%,0%,2972513,304668,157108,630365,626597,247872,36696,816087,1,CM,0.0076
stencil,8,8,16,4593300,2060966,2.23,98%,95%,79%,7%,12%,3%,30942168,1%,0%,98%,0%,3623445,304668,122414,543069,948197,443456,24792,2016884,1,CM,0.0050
stencil,8,8,32,5308196,4918594,1.08,98%,92%,85%,6%,8%,2%,70981836,0%,0%,99%,0%,4494285,304668,99402,410141,1412837,834624,18840,4821909,1,CM,0.0034
stencil,8,16,2,3985568,1115962,3.57,89%,100%,66%,8%,20%,6%,529345,7%,0%,91%,0%,2647725,304668,228450,805021,528805,150144,60696,995630,1,CM,0.0090
stencil,8,16,4,4843452,775818,6.24,93%,99%,61%,6%,26%,6%,6784780,3%,0%,95%,0%,2972965,304668,313478,1252637,626597,247936,73368,722219,1,CM,0.0076
stencil,8,16,8,5251105,1721522,3.05,97%,97%,69%,6%,21%,5%,22247748,1%,0%,98%,0%,3625011,304668,243677,1078045,948197,443520,49560,1678399,1,CM,0.0050
stencil,8,16,16,5804070,4456182,1.30,99%,96%,77%,5%,14%,3%,59645781,0%,0%,99%,0%,4492321,304668,195188,812189,1412837,834688,37656,4389839,1,CM,0.0034
stencil,8,16,32,7384729,10478346,0.70,99%,95%,84%,4%,9%,2%,169240387,0%,0%,99%,0%,6229955,304668,171141,679261,2342117,1617024,31704,10339705,1,CM,0.0020
stencil,8,32,2,4843576,1349402,3.59,91%,100%,61%,6%,26%,6%,2143337,0%,0%,99%,0%,2972861,304668,313578,1252765,752613,248064,73752,1225555,1,CM,0.0063
stencil,8,32,4,6560027,1514642,4.33,97%,99%,55%,5%,33%,7%,24338586,0%,0%,99%,0%,3623779,304668,483859,2148017,948215,443650,99096,1471792,1,CM,0.0050
stencil,8,32,8,6802297,3867458,1.76,99%,98%,66%,4%,24%,6%,62117461,0%,0%,99%,0%,4492909,304668,388722,1616294,1412846,834816,75288,3820978,1,CM,0.0034
stencil,8,32,16,8227518,9896442,0.83,99%,97%,76%,4%,16%,4%,180649139,0%,0%,99%,0%,6231345,304668,341372,1350429,2342117,1617152,63384,9817875,1,CM,0.0020
stencil,8,32,32,11547793,21597738,0.53,99%,97%,84%,3%,11%,3%,433275843,0%,0%,99%,0%,9707973,304668,317950,1217510,4200686,3181824,57432,21417515,1,CM,0.0011
stencil,16,2,2,3252089,898772,3.62,83%,99%,73%,9%,13%,5%,14136081,85%,8%,5%,0%,2370515,304668,154269,423229,333741,73496,49440,741872,1,CM,0.0143
stencil,16,2,4,3362388,491678,6.84,84%,97%,72%,9%,14%,5%,7463922,81%,8%,10%,0%,2413157,304668,165078,480077,346285,86040,51120,411108,1,CM,0.0137
stencil,16,2,8,3201463,324758,9.86,88%,94%,78%,10%,10%,3%,4915923,59%,5%,34%,0%,2498215,304668,93687,305485,387253,111128,27312,285769,1,CM,0.0123
stencil,16,2,16,3249148,533320,6.09,95%,89%,82%,9%,7%,2%,10184875,12%,1%,86%,0%,2668673,304668,58212,218189,469189,161304,15408,506772,1,CM,0.0101
stencil,16,2,32,3532692,1184366,2.98,97%,81%,85%,9%,5%,1%,25534756,2%,0%,97%,0%,3012041,304668,42056,174533,633061,261656,9456,1144404,1,CM,0.0075
stencil,16,4,2,3363325,573974,5.86,84%,99%,72%,9%,14%,5%,7163334,86%,2%,10%,0%,2413707,304668,165420,480122,362174,86076,51216,480875,1,CM,0.0131
stencil,16,4,4,3583395,344110,10.41,87%,97%,70%,9%,17%,5%,5247244,64%,2%,32%,0%,2498607,304668,186907,593805,387253,111160,54576,298687,1,CM,0.0123
stencil,16,4,8,3507052,532626,6.58,94%,94%,76%,9%,12%,3%,16685122,12%,1%,85%,0%,2668321,304668,115444,419213,469189,161336,30768,501987,1,CM,0.0101
stencil,16,4,16,3727908,1235426,3.02,97%,90%,81%,8%,9%,2%,43980121,2%,0%,97%,0%,3010761,304668,81160,331915,633061,261688,18864,1194888,1,CM,0.0075
stencil,16,4,32,4353692,2584166,1.68,97%,83%,85%,7%,7%,2%,87032061,0%,0%,99%,0%,3695375,304668,66027,288230,960773,462380,12912,2495283,1,CM,0.0050
stencil,16,8,2,3583565,570922,6.28,88%,99%,70%,9%,17%,5%,1625889,31%,0%,67%,0%,2498603,304668,187017,593869,419013,111224,54768,502225,1,CM,0.0114
stencil,16,8,4,4024425,477846,8.42,93%,97%,66%,8%,20%,6%,11254003,9%,0%,89%,0%,2668851,304668,230237,821261,469189,161400,61488,446375,1,CM,0.0101
stencil,16,8,8,4123992,1083526,3.81,97%,94%,73%,7%,16%,4%,38824811,2%,0%,97%,0%,3012373,304668,160878,646667,633061,261752,37680,1046153,1,CM,0.0075
stencil,16,8,16,4691677,2450826,1.91,98%,90%,79%,6%,12%,3%,76304381,0%,0%,99%,0%,3699099,304668,129137,559373,960805,462456,25776,2401009,1,CM,0.0050
stencil,16,8,32,5469416,5416722,1.01,98%,84%,85%,6%,8%,2%,160186735,0%,0%,99%,0%,4631817,304668,107176,426369,1437601,863847,19824,5335438,1,CM,0.0033
stencil,16,16,2,4025695,636562,6.32,90%,99%,66%,8%,20%,6%,2458857,3%,0%,96%,0%,2669495,304668,230735,821389,532709,161528,61872,570551,1,CM,0.0089
stencil,16,16,4,4916064,885982,5.55,95%,97%,61%,6%,26%,7%,22629572,2%,0%,96%,0%,3015725,304668,320090,1276173,633061,261880,75312,845426,1,CM,0.0075
stencil,16,16,8,5358630,2151506,2.49,98%,94%,69%,6%,21%,5%,59349798,0%,0%,99%,0%,3700981,304668,251998,1101581,960805,462584,51504,2098477,1,CM,0.0050
stencil,16,16,16,5967263,5139494,1.16,99%,92%,78%,5%,14%,3%,142587457,0%,0%,99%,0%,4625263,304668,202190,835738,1437742,863996,39600,5066839,1,CM,0.0033
stencil,16,16,32,7679352,11300602,0.68,99%,88%,85%,4%,9%,2%,383693145,0%,0%,99%,0%,6490256,304668,182242,702774,2391563,1666798,33648,11184057,1,CM,0.0020
stencil,16,32,2,4912562,884922,5.55,94%,99%,61%,6%,26%,6%,18550313,0%,0%,99%,0%,3013017,304668,319040,1276429,760101,262136,76080,834401,1,CM,0.0063
stencil,16,32,4,6680661,1843746,3.62,97%,98%,55%,5%,33%,7%,60897538,0%,0%,99%,0%,3697019,304668,493569,2185997,960805,462840,102960,1790835,1,CM,0.0050
stencil,16,32,8,6980181,4565402,1.53,99%,96%,66%,4%,24%,6%,148479897,0%,0%,99%,0%,4624147,304668,397677,1654285,1437733,864248,79152,4513966,1,CM,0.0033
stencil,16,32,16,8529493,11020874,0.77,99%,94%,76%,4%,16%,4%,393676911,0%,0%,99%,0%,6484971,304668,352025,1388429,2391589,1667064,67248,10908241,1,CM,0.0020
stencil,16,32,32,12089335,23225746,0.52,99%,93%,84%,3%,10%,3%,952201495,0%,0%,99%,0%,10200637,304668,329154,1255462,4299297,3272684,61296,23044995,1,CM,0.0011
stencil,2,2,2,1062551,1558478,0.68,100%,100%,52%,15%,19%,14%,1995414,49%,29%,21%,0%,551844,161448,147084,202249,169263,29038,48774,1558395,1,TM,0.0149
stencil,2,2,4,1063434,884851,1.20,100%,98%,52%,15%,19%,14%,1178238,39%,25%,34%,0%,552434,161448,147169,202457,167407,29104,48804,884851,1,TM,0.0151
stencil,2,2,8,893021,620041,1.44,99%,95%,62%,18%,12%,8%,901210,24%,16%,59%,0%,553516,161448,74482,103649,167563,29232,24700,616665,1,TM,0.0151
stencil,2,2,16,805876,610756,1.32,100%,92%,69%,20%,6%,5%,1019128,10%,6%,83%,0%,555830,161448,36562,52110,167904,29492,12124,610756,1,TM,0.0150
stencil,2,2,32,765716,536494,1.43,100%,87%,73%,21%,3%,2%,1053938,5%,3%,91%,0%,560406,161448,17602,26334,168568,30004,5836,536494,1,TM,0.0150
stencil,2,4,2,1063397,856779,1.24,100%,100%,52%,15%,19%,14%,1941610,46%,28%,25%,0%,552413,161448,147160,202450,169364,29110,48810,856779,1,TM,0.0149
stencil,2,4,4,1065058,553338,1.92,100%,98%,52%,15%,19%,14%,1200785,34%,22%,42%,0%,553538,161448,147317,202829,167563,29236,48864,550616,1,TM,0.0151
stencil,2,4,8,895828,526235,1.70,100%,94%,62%,18%,12%,8%,1274492,15%,10%,74%,0%,555766,161448,74667,104021,167875,29492,24760,525139,1,TM,0.0150
stencil,2,4,16,810779,498345,1.63,100%,92%,69%,20%,6%,5%,1284811,7%,5%,86%,0%,560192,161448,36744,52469,168519,30004,12184,497945,1,TM,0.0150
stencil,2,4,32,774651,455424,1.70,100%,87%,73%,21%,3%,2%,1089684,4%,3%,91%,0%,568842,161448,17742,26693,169807,31028,5896,454386,1,TM,0.0149
stencil,2,8,2,1065444,597006,1.78,100%,100%,52%,15%,19%,14%,713364,32%,19%,48%,0%,553794,161448,147463,202813,169539,29242,48882,596996,1,TM,0.0149
stencil,2,8,4,1068584,483383,2.21,100%,98%,52%,15%,19%,14%,910177,17%,12%,69%,0%,555931,161448,147693,203586,167884,29504,48984,483383,1,TM,0.0150
stencil,2,8,8,901283,468468,1.92,100%,94%,62%,18%,12%,8%,996581,8%,6%,85%,0%,560160,161448,74984,104765,168499,30012,24880,467562,1,TM,0.0150
stencil,2,8,16,820404,503338,1.63,100%,92%,69%,20%,6%,5%,1022626,4%,3%,91%,0%,568752,161448,37065,53213,169767,31036,12304,503226,1,TM,0.0149
